iter	Passed	Remaining
1682	4270780	7957912
1683	4272772	7954360
1684	4274908	7951076
1685	4276796	7947333
1686	4278874	7943944
1687	4281072	7940780
1688	4283106	7937314
1689	4285027	7933638
1690	4287238	7930504
1691	4289454	7927377
1692	4291585	7924097
1693	4293841	7921047
1694	4296820	7919331
1695	4299590	7917229
1696	4302006	7914475
1697	4304623	7912091
1698	4307281	7909781
1699	4309435	7906546
1700	4311813	7903724
1701	4314176	7900875
1702	4316570	7898082
1703	4318958	7895279
1704	4321496	7892750
1705	4323752	7889707
1706	4326279	7887159
1707	4328736	7884484
1708	4331010	7881475
1709	4333249	7878404
1710	4335543	7875435
1711	4337982	7872729
1712	4340152	7869534
1713	4342586	7866821
1714	4345104	7864259
1715	4347314	7861139
1716	4349821	7858558
1717	4352004	7855392
1718	4354375	7852567
1719	4356767	7849781
1720	4358894	7846516
1721	4361271	7843703
1722	4363609	7840821
1723	4365692	7837480
1724	4367860	7834296
1725	4370386	7831753
1726	4373023	7829407
1727	4375249	7826328
1728	4377327	7822985
1729	4379924	7820571
1730	4382394	7817928
1731	4384729	7815046
1732	4386766	7811634
1733	4388853	7808311
1734	4391279	7805594
1735	4393566	7802630
1736	4395970	7799874
1737	4398254	7796905
1738	4400541	7793943
1739	4402970	7791234
1740	4405205	7788179
1741	4407733	7785645
1742	4410040	7782721
1743	4412389	7779872
1744	4414643	7776855
1745	4416950	7773934
1746	4419198	7770909
1747	4421469	7767925
1748	4423924	7765264
1749	4426253	7762383
1750	4428415	7759210
1751	4430842	7756503
1752	4433120	7753534
1753	4435570	7750869
1754	4437972	7748117
1755	4440638	7745828
1756	4442944	7742912
1757	4445332	7740138
1758	4447572	7737107
1759	4449769	7734002
1760	4452095	7731122
1761	4454473	7728334
1762	4456723	7725324
1763	4459193	7722696
1764	4461579	7719922
